Days_Since_Last_Purchase,Lifetime_Value,Average_Order_Value,Total_Purchases,Discount_Usage_Rate,Cart_Abandonment_Rate,Membership_Years,Returns_Rate,Login_Frequency,Age,Gender,Country,Signup_Quarter,Churn
301,345.20834331261983,104.84542567733278,51,8.387373855201208,49.404286693573326,0.7342408453671306,16.762391785016558,7,44,Male,Other,Q1,0
224,601.1813560791556,66.34214202784977,33,99.28039781860144,5.521762675040565,2.755156763400785,0.06599344921648376,5,32,Other,UK,Q1,1
318,806.7931963025542,60.37151757887827,30,12.718245363251091,95.46375133600557,0.7232745100348842,15.397185383096602,4,38,Other,Other,Q2,1
349,1104.5794586054494,92.0820061967689,59,7.2348383836057355,12.857726079687847,3.0560716559941503,13.93141665448785,6,29,Female,UK,Q2,1
115,904.807121545454,199.81940463969255,76,87.85307492071558,69.74612672267268,4.6662933379042695,19.67240766118179,1,68,Other,UK,Q2,1
186,2950.062983616992,51.86220475314069,15,30.183466089289514,50.62310360908802,0.978492696515198,6.592599482169847,3,60,Male,UK,Q4,1
323,91.96880803326891,29.611163287009926,82,65.02969740735077,2.5632249884422587,3.82281859028551,25.384191231754222,5,50,Female,UK,Q4,1
56,119.99429530053607,121.15668205654576,92,32.90057296622329,92.47474758643617,0.11751211409162021,34.6220176259065,8,74,Male,Other,Q4,0
40,1466.089746038845,102.82306862364885,23,39.14542707944712,85.18368088189332,1.877486206608105,31.509278452728623,5,57,Female,Canada,Q4,0
354,444.06512440243023,109.5972915020284,78,26.21129720167965,52.425792790383554,0.5537425391525452,40.187747378459534,2,39,Male,UK,Q2,0
40,4131.366317232047,136.71772933587124,94,34.30440057930102,22.894233613944525,1.7623772079784972,22.600414399354058,11,55,Other,UK,Q2,0
347,6340.427212795797,60.75737327542337,97,41.070040058654314,12.162289068009425,0.8676845981944176,25.95458651698641,8,61,Male,UK,Q1,1
237,1557.1628595069897,183.0263491229388,45,72.04160690923429,36.33924794321266,1.866524950614437,40.52009704294917,3,69,Male,UK,Q2,0
289,219.6504953479775,92.77769256323516,62,51.15361942347918,25.54282810460905,2.087614030537652,21.385058540961925,7,65,Female,UK,Q4,0
262,5334.179063244613,34.526377077067735,79,94.3565217156977,50.66912010062987,1.5029556139045919,35.07996749497985,5,78,Male,USA,Q3,0
216,1477.8653480922792,151.03676377944942,71,4.188039383877551,96.6409296123429,3.2831097473656454,21.73011843589959,3,35,Other,USA,Q2,1
147,117.8716170661858,132.18982699739155,15,50.306832263202814,57.49534932296414,4.5942602562945485,20.886809725578132,10,61,Female,UK,Q4,1
336,134.58830520717237,69.99124647196705,46,58.42247888317181,88.99310558900979,2.0029768705263615,38.01028122645801,6,69,Female,UK,Q1,1
168,10672.442005054581,128.0885575664692,64,92.01969860742739,65.08788374957773,0.9617157823751071,8.741845773310558,7,79,Male,UK,Q2,1
92,8322.382657261309,51.773771710105606,46,4.915852362142759,47.52465265872004,1.3536137909799169,16.929298597078677,2,19,Female,Canada,Q3,0
353,25.13560298862108,94.51947827470062,56,57.349958493521605,85.46075627333713,4.270004117481845,11.208613837345089,4,46,Other,Other,Q4,1
59,143.0670865714906,180.8883792117918,44,85.3629928527957,47.13681101729975,2.8581986163507396,17.955497148379855,8,24,Male,UK,Q2,0
59,6071.028098486763,35.37150430054239,75,24.192772811923657,86.8628170510361,2.2750551615347865,11.5187411183012,6,48,Other,Canada,Q4,0
304,1066.6318056797795,83.47232549761777,29,87.62923485239375,29.157676957576527,0.7481836075446335,28.970281554332733,4,58,Male,Canada,Q3,1
169,3142.499961578967,166.01706069686597,95,1.9043409274291823,12.881307376298812,2.2486365416189096,39.90854013089226,7,78,Male,UK,Q3,0
269,999.3158360176977,194.20327088717386,62,73.24546291337298,85.53144643629383,1.3924600167869334,39.330653060895095,5,35,Female,Other,Q1,1
363,2927.0159475539144,96.24596592014122,89,93.3113221168653,58.74151637926668,4.715815639266746,18.225048227439622,5,26,Female,USA,Q3,1
45,1106.271155768875,106.329927827236,52,65.71976616400622,88.90923982489602,4.420350547078656,49.438020294713084,4,74,Female,UK,Q2,0
345,568.8334102315839,118.71267273891625,54,43.902924398044796,93.78272069923833,0.41951270914099004,29.692718235290037,7,25,Male,UK,Q3,1
181,5367.490419661273,187.14614691040507,88,4.488101647271803,5.3628390371449175,2.5832674463062144,19.97001508891474,7,50,Female,USA,Q2,1
170,1484.869136876864,173.05929028563565,57,92.01138133226287,50.09693018588683,1.1252917275733605,41.77696396207127,5,22,Other,Other,Q2,0
356,2917.7938368179684,42.414213678112425,83,47.02962226915748,37.49645490745293,2.053885447621453,36.49370063213204,2,65,Female,USA,Q4,1
191,1388.7674240435565,92.98398539094426,66,2.899674433594801,62.585839707011715,4.3842399912572825,37.46376684120522,5,31,Other,UK,Q2,1
155,528.7229970647315,98.16008135732099,22,68.9821071328762,79.35911972023236,2.637572599442724,9.80696748669358,1,75,Female,UK,Q2,1
188,12241.461677534753,159.92826121326377,20,48.18372535762582,28.059021597436896,1.6710764668537992,23.416215368427757,3,30,Male,Canada,Q1,1
7,1867.6801573187001,124.5496476950327,33,12.434531744241074,55.679838437317166,1.0394417705249852,43.091406541230135,11,78,Female,USA,Q4,0
133,643.8250536921881,134.30188778551246,72,21.42718093102596,70.87285799048996,4.001624297032446,25.201900381437863,4,28,Other,Canada,Q2,1
235,7461.369127232791,199.65798245646735,25,6.449068045584627,13.443108283573402,3.122590076821736,34.172637171052514,6,37,Other,Canada,Q1,0
45,151.22432632264443,24.24240825930248,46,57.429353970857356,81.40669059512669,2.340327302131156,29.396686651713228,5,40,Female,Canada,Q4,0
314,31395.676652605736,52.37186647140927,73,62.202947925200924,60.610959985297306,1.0874217693148902,42.117839385919105,11,62,Other,Canada,Q3,1
249,838.2156141466693,87.5002281005939,98,50.574229835544436,94.95374371136518,1.6712318707856566,14.22804198808013,5,44,Male,USA,Q2,1
31,163.69070284850284,76.07865657928856,57,81.71021330026149,33.95289191306933,4.799217133692593,28.773763894318243,7,32,Female,USA,Q3,0
23,19128.06720726778,14.112656655926882,87,86.10088213080135,10.814594233719866,2.6004496880291716,6.161733400490199,6,47,Other,USA,Q4,0
160,547.4376535384516,27.437745229523408,5,61.56243966831266,50.65012010369253,2.003496406216265,34.51053883497339,6,73,Female,UK,Q4,0
363,1579.505108966247,139.38112536667947,55,1.2756479707430546,8.581077170943885,2.6071102117416194,36.5983919176356,7,79,Female,Other,Q1,0
158,3218.0668855599883,177.07164803888654,61,69.52296557477356,96.95265233240067,3.894942529498043,2.141866059449921,6,75,Female,Canada,Q2,1
39,6478.594006446765,107.70313214053574,89,41.799921692035156,3.8684958257191537,1.700544682514344,33.789548181399255,5,76,Female,UK,Q2,0
82,1719.2816643762806,112.44630510759026,8,56.5557483226387,75.3503901107308,0.8935306046630442,20.734507708289318,2,33,Female,USA,Q1,0
356,415.3106886589243,58.46775223815209,16,64.90806020188845,52.510239814224406,2.924680591695239,6.204843805484117,3,62,Male,USA,Q3,0
258,1523.0783331115756,155.89650909040515,48,35.02366143270768,36.862065249828866,3.326020517405336,20.99537738492338,2,57,Female,UK,Q4,1
206,584.6577784786111,152.8409715997787,61,91.70985051717942,6.5842164508654655,3.563590014792748,9.711646484779084,4,35,Male,Canada,Q1,1
77,1593.2281413213793,121.78948095135476,15,13.39748667497812,62.216692417360775,4.4099379538306485,20.777976606165826,6,68,Female,USA,Q4,0
12,12609.733801628188,50.40621443715514,65,67.15118072810374,58.522032939095524,1.8558706034455652,19.216951397926387,2,78,Other,Canada,Q3,0
295,3408.0235136332944,28.433461465046996,22,0.43595799565804283,28.088327306759975,0.376774481144459,36.91958184680287,6,75,Female,Canada,Q3,0
224,1495.131821938841,22.20532941285392,3,92.46511054051808,91.02217014103121,4.791742918154711,38.71077790831794,6,64,Female,Other,Q3,1
13,3320.053741271556,122.61225266214677,54,11.25041332380915,30.41100073428369,2.175059637187376,30.351432719227333,7,59,Other,USA,Q2,0
46,3696.423382945502,166.75671063713202,14,9.488423014757464,44.97254105921061,3.1162875483656567,1.134342109122377,5,40,Male,UK,Q4,0
155,217.71543053643651,173.0827820383757,36,33.30076330522442,54.37624559186557,3.3315266156414616,46.5511139535497,2,53,Male,Other,Q4,1
113,1167.4580609782638,98.08819412525547,82,37.35662860390806,10.02318781762861,2.7325685435060176,34.31166400482238,2,55,Male,Canada,Q1,1
233,51215.192165603126,159.0115468682762,82,21.430007232287863,93.21617192136323,1.0262876486813504,1.7097724960594418,7,25,Male,UK,Q4,1
17,6763.065060189383,189.90723730479448,67,58.51216609271247,37.45361524510411,3.7757152505807072,40.941644960705894,3,73,Other,Other,Q2,0
360,515.3501957172887,62.282321372732916,10,44.291409804196356,8.077921387434362,4.018759871520408,10.013307735899806,8,56,Male,Other,Q1,1
223,443.717525359654,85.61246581234386,49,3.4175589041087417,38.72911736753299,2.764877930087199,28.96105947855534,3,46,Male,Other,Q3,1
354,422.0869836700582,186.98100859336932,65,31.965206225530064,60.02025470925807,2.442805802924208,23.331718497509357,3,29,Male,Canada,Q4,0
188,4021.780224058163,74.26388379028413,91,81.04329135731705,51.36526718213295,0.5696909156399266,20.991939117753834,6,35,Male,Canada,Q2,0
344,12227.727302299274,183.63649516114128,57,68.97015348618686,69.4541974037274,0.4197583074989192,44.48568600621988,6,67,Male,USA,Q2,0
163,2626.0880036119643,196.3985238283485,27,72.48708535798805,5.5483942067910625,1.6978242278176436,21.868064578130735,4,36,Female,Other,Q4,1
326,1388.1726553637673,135.7440384291407,75,69.81169240835236,28.45406102720561,1.5542307775869664,3.7672058786575366,5,53,Female,UK,Q2,1
74,563.2744367024087,165.20915500579198,5,31.097302138303327,81.92305768401023,4.768282254816356,47.331936360747626,7,50,Male,Canada,Q3,0
233,1797.333970400505,152.4136572020062,71,9.966392207677588,7.989368779136086,3.9181137122171488,46.026761561981374,5,22,Other,Other,Q4,1
224,320.4792141641907,142.9115089469495,83,27.2467184033096,85.54859546959575,3.2996214762953,34.22163447907994,5,79,Other,UK,Q4,1
319,60.120547954115004,68.31690386643419,57,83.17853001851593,9.189609207710625,2.5882404450880254,23.394626406601247,5,56,Female,Canada,Q4,1
60,12774.912109538553,20.847924202509304,93,98.04707977830711,83.44542148916962,0.8368376536332567,4.642973647176063,4,45,Other,UK,Q1,0
335,242.56773584756158,75.17982917873361,15,49.38470147415613,36.078840107872665,4.89228336092142,39.53740592887381,6,43,Female,UK,Q3,1
222,673.6774526686756,136.71783718874224,99,0.970035492304222,61.22090632572158,1.87520349120105,3.773895721201448,2,60,Male,USA,Q2,1
37,2935.2155651217563,29.480547663282263,76,14.004481213422903,15.288711564799817,0.534628012236224,3.430049244757283,4,38,Male,Canada,Q4,0
278,9430.461406020406,12.264416765865997,30,32.20805753162658,6.616872172518084,2.4689944785787303,26.869192121968403,5,79,Other,Canada,Q4,1
196,1612.7498439109352,36.54155079455835,20,57.85853485929498,21.59382040201351,4.369990058065416,8.006412009232012,7,40,Other,Canada,Q2,1
352,182.99036817060727,145.9898260180511,37,7.509364580531397,12.785381790869554,4.4364550088866475,0.3865133670174492,3,38,Other,Canada,Q3,1
242,697.8333533413215,194.83080331472436,3,94.33572987098816,31.24058976796318,0.05482958028223628,21.15567154978931,9,28,Male,USA,Q2,1
324,396.3397874521554,196.7822929268159,73,36.50836732844007,51.43832465110202,4.431478723756999,6.860861580503297,2,59,Male,USA,Q2,1
219,1035.545333067154,103.8560383366357,41,91.25842179248231,58.875946356500954,1.3574210874992927,8.025770764034561,3,73,Other,Other,Q4,1
192,6960.292003014125,175.176937188546,39,78.05218027570217,78.9868107379743,0.19486181984211537,3.845531936766733,6,56,Other,Canada,Q1,1
17,24.383754366353845,149.99702659278577,26,75.54372725155811,65.62398932483586,4.2389513518143715,10.254687686180496,5,33,Other,UK,Q1,1
12,591.6500065839973,105.19764502707466,2,60.671957978223205,60.8758325129553,4.319333779941042,35.77420898871947,7,79,Other,USA,Q1,0
193,530.5560170546577,118.8245012614665,23,62.678381705184464,41.17820274857746,2.98115539921175,40.44636536088957,2,50,Female,UK,Q1,1
22,166.47713666371095,36.0731578572055,23,63.80032352162481,47.38084349601387,2.872168786481792,22.62668220146503,8,44,Other,UK,Q1,0
120,2639.2131847109035,188.1556775171525,85,62.87213870255821,41.45208293901811,4.065601363107097,25.327690794070882,7,18,Other,UK,Q4,0
210,131.30675042169443,76.86665643903758,16,55.37282313983612,84.21660300613831,3.931547763551399,1.6327517297101302,2,61,Female,Other,Q1,1
306,156.0472086554233,94.7683587268622,9,98.6414018482889,23.000045254839986,4.45052736721352,3.4658130685658426,6,33,Female,Other,Q2,1
270,3930.8219124733223,137.61544388960075,13,73.22905674256961,0.5720931541964625,2.7637372379835172,12.878386282475846,3,22,Female,Canada,Q4,0
192,10413.486807821375,73.44146959004524,28,77.69463883925212,65.13198972262393,4.838235463664043,27.194921035657377,4,63,Female,USA,Q2,0
175,978.3376414218869,58.3092405878968,27,87.24628150836742,20.246218363883138,4.980734154666692,36.97755743674965,5,35,Other,Canada,Q1,1
285,176.60327301927612,129.8993847213419,51,21.563976272584917,89.01151363098093,0.5827230499931629,30.250153066901653,4,58,Male,Other,Q3,1
204,380.5695180040075,14.746975633551395,64,8.380415909506079,85.9046329706656,4.24771879777061,19.606392749339413,6,51,Male,Other,Q1,1
164,4974.115878161752,146.93777128506898,52,48.28944365985986,7.672737192820589,2.499111288742945,5.916203650156909,5,61,Male,UK,Q4,0
251,1305.9125677400575,107.66444027653685,81,51.40806956192732,10.638840541407735,1.9378316914991607,39.03866174435947,6,42,Male,Canada,Q2,0
227,942.4113293933773,125.09320879897754,38,82.91817799499177,49.51715922466663,3.065361549413575,18.189302579952855,3,59,Male,UK,Q3,1
7,1753.8603730163256,130.05723025690816,65,44.37835792823357,60.92226627693547,0.27982778631003513,36.802700724139484,4,51,Male,Other,Q3,0
29,1036.4016955765408,110.13952973358711,18,57.08530255443127,27.490833748224077,2.5323055938353995,25.648942095717093,3,32,Female,Canada,Q3,0
33,11143.018602605187,120.68141771373983,63,52.70709385134583,71.67977166993707,4.354452850133334,36.93310267809126,4,21,Female,Canada,Q2,0
134,356.48248312738673,139.91975816907618,51,3.8202783757391057,59.49160209188715,1.067307580694844,45.36447807262859,4,68,Male,USA,Q4,1
79,300.08366669198375,153.09258096413808,9,61.5214896596914,32.48241097485547,2.1319494738471256,46.0514758026901,5,71,Other,Other,Q3,0
58,137.66452164454142,148.2159543443629,13,82.80432857742522,2.5371488042315593,4.697404438574377,26.75533900003017,4,21,Other,Other,Q2,0
26,487.8551540929602,175.22712696912973,40,15.750054807580383,75.01502812985177,2.1428191890284864,25.575418238281937,6,42,Male,USA,Q2,0
226,213.15866361295656,45.994252301806526,55,59.433173392659576,21.475366582508272,1.7918381616619916,13.283923275141863,5,58,Other,Other,Q1,0
285,1520.9847455413,86.21811420344153,79,59.36105444464144,83.44737434626283,2.2026832406168912,46.789991576464566,7,30,Female,UK,Q2,1
4,1131.637579770306,190.08125254274685,43,16.418496405635874,42.02902600542552,2.5972638325877817,22.895958359981044,5,59,Female,UK,Q4,0
99,217.3234398148444,85.35220913340265,44,12.346357373073602,57.707744263176544,3.1599567206573442,6.3795619643688575,5,63,Other,UK,Q4,1
39,2653.6969932650154,33.7253146121253,68,98.00519429764847,87.29487304090019,4.003464004583655,21.635245731327498,6,42,Male,Canada,Q3,0
271,10670.298298947122,109.83457400881412,33,39.371916965303754,86.36230009199534,2.260511028821571,6.352662511900197,3,20,Female,UK,Q2,1
285,1875.738116374887,30.80328478534781,24,22.742172872352928,37.15195752435733,4.087404675450702,25.126584212853754,7,52,Other,Other,Q2,1
157,24.161313192091555,48.54211535829439,36,17.132454445437496,20.888889271484313,2.668603306760403,28.06377574281061,6,69,Other,USA,Q1,1
75,21605.354489951467,199.68056374848177,10,66.7601713583235,77.51460777285946,1.6924025518398884,16.887788074679268,7,65,Female,UK,Q1,0
288,3362.3156717819707,112.85890129526507,20,60.94452973272788,43.30802036021312,3.289754140597071,3.5825307115742335,7,26,Female,UK,Q2,1
130,20632.59487496962,63.971093917681515,75,64.35521229874175,19.204199355900407,3.588611273717457,47.17517678166195,5,31,Male,Canada,Q2,1
175,5631.242442124825,199.00724136904216,12,8.800602751145226,90.44253423171502,2.790244878147438,38.66765567417148,5,39,Other,Other,Q2,1
84,7599.009040049746,193.6461945254772,62,89.35345834984369,19.810419424108737,0.28307486567361706,41.94405402525605,5,65,Male,USA,Q1,0
22,1492.041119546395,93.74041780601007,18,38.92663968090483,2.580716819123108,0.8494143758041245,18.34341971431147,7,26,Female,Other,Q1,0
27,739.9302919660622,59.476590669702595,94,31.336940643035792,2.0279973767419968,1.4264886044511411,38.041551500972524,3,41,Other,UK,Q4,0
195,1920.2713469991766,169.2959312375161,63,46.23614472477392,62.231535645426426,1.4131280297574655,24.26864475845971,6,40,Female,Other,Q3,1
337,378.7295566897458,145.9679362246393,84,39.00660657476283,66.16750607175304,3.367104001234353,10.054174420302298,6,78,Female,USA,Q3,0
236,2102.3715085945214,140.51887265066696,25,86.35770031391459,31.10417050569839,0.09174330836816291,6.221168845360664,3,54,Female,UK,Q3,1
92,21.32373163943482,179.6916108512698,12,92.92609751978921,32.00109892470634,3.7784088852475994,17.252543466102843,8,62,Male,Other,Q3,1
21,1169.5781039199733,140.98925543555168,21,30.34532164496062,33.94939150599428,1.326712374034666,6.877605573756984,7,32,Female,USA,Q1,0
303,8242.130787190756,63.92160917789434,25,86.39358074599548,68.01585467588787,1.550109231080512,49.913448810203434,3,74,Male,UK,Q1,0
357,1263.275043195952,141.83400075638914,11,78.15231295330672,5.813379102682859,2.6395491397196214,2.459449511601103,4,53,Female,UK,Q2,1
84,14635.774327900319,68.10456714389616,64,93.08076723447618,92.91163526913256,1.0796280046947877,22.057179968453827,2,31,Female,Other,Q4,0
262,738.3233839274923,154.25540613482906,73,24.575031218588784,22.252104417744643,4.422356567877638,22.60467611951921,4,69,Other,Canada,Q4,1
147,4934.350683646109,127.75209235339754,50,57.695915012097906,99.96732052420923,0.4268438966328264,15.031596429083777,3,73,Female,Canada,Q3,1
257,293.7105884533776,24.70819487710261,62,27.454458474044465,17.1522693787187,2.2219118115053242,28.567578285347267,5,37,Other,USA,Q2,1
58,4642.159420616336,107.43871886267699,89,82.40944904843742,77.15464573123775,4.2471113472744495,7.498851207577234,6,56,Other,Other,Q2,0
15,1554.4737802254406,75.22718414719078,99,0.5324190571064258,22.341254492962502,3.0792194721061787,39.19561902936168,6,53,Male,USA,Q1,0
162,788.6907216552444,72.42842021913592,96,56.48191628863961,8.084680164325398,1.4616475792131673,16.622385912381915,4,44,Other,Other,Q2,1
163,23.08485621424217,124.42869745167887,49,33.9203431271918,87.49333243506489,2.1038010388823034,29.567129489932086,4,34,Other,USA,Q4,1
320,748.7722283678778,71.24171664919072,14,32.268370707782026,85.87512591908919,3.533471901712573,35.78196180334797,5,43,Female,USA,Q4,1
281,1510.4751193893758,157.60981215892582,1,64.4906323864917,40.357039244960134,4.8663037168194965,44.45210588450806,8,58,Female,Other,Q2,1
280,3801.1698470729034,23.450372842123144,81,85.1484449313994,70.23961425404268,4.465693591897168,41.78937182261001,5,21,Male,Canada,Q1,1
12,11400.63915054916,135.47376795520682,25,60.91953913933262,55.706593268391714,1.7121640419118838,30.41545140517798,8,20,Other,USA,Q4,0
274,23214.887444547192,163.74701269478084,59,85.31729786467224,85.29561136737487,4.9909893964392875,19.419659019194345,2,36,Other,Other,Q1,1
271,7111.020300518588,137.83802108488172,72,26.459711188102997,31.505596931865444,0.01752331765529136,25.1602335037482,7,58,Male,Other,Q1,0
208,471.9459715807195,104.4735470537992,69,51.95018547649811,52.367239999898516,0.13814877904207545,38.43673966894013,11,57,Female,Other,Q4,1
27,694.2234381813398,190.55833260987444,5,45.0536539067076,48.537237120455046,4.119202575855969,43.87727712797365,4,75,Other,UK,Q1,0
72,3322.169148561348,66.98831306163208,99,1.1644899503096218,35.39058262568587,0.9973134341652601,5.189096408833594,6,56,Male,Other,Q3,0
60,2390.891743502106,13.641898629745778,19,55.68121431407401,89.14550645563722,0.3038463419812043,19.242813124652674,3,24,Female,Other,Q3,0
145,12613.449434421176,92.07798057805377,23,66.1524324146175,16.587792466253546,1.185740366182511,38.80582992067503,3,53,Male,UK,Q3,1
93,45210.4768674777,16.27226782106218,9,59.191440441907005,14.950863952069614,2.130500769904301,21.58258812969805,1,36,Male,UK,Q2,1
309,32884.94695364003,191.24798298001767,94,73.62798987834215,57.69095353227514,3.6528313521670244,16.611388203314192,3,29,Other,Canada,Q4,0
8,10310.388928233591,49.88442869212979,50,57.13395284530771,65.7494229984942,3.1216776327560276,20.566134841163482,6,37,Female,Other,Q3,0
79,2420.8015260250017,159.89613455028712,16,6.675025485075691,19.461925432456518,1.1881060878021021,30.14223733931754,3,55,Other,USA,Q1,0
27,8299.807447496398,157.16869580312934,33,11.644552408471142,39.07174422546241,2.516352240502922,49.990257206690075,2,29,Other,UK,Q3,0
174,13255.416238315098,51.36849093975737,2,59.64745775439524,94.65638429787437,4.631070526992843,24.64962145522659,6,46,Female,UK,Q1,1
50,879.2325319057244,128.03304079123177,14,27.49791919736402,24.6617422690674,4.075038884918788,10.424723747713028,4,47,Female,Canada,Q4,0
199,493.2462495060717,19.13500401242554,1,7.964512903476583,66.83607021173941,1.615948924158967,8.142328763954737,3,37,Female,Canada,Q3,1
349,346.84170693686315,101.87917128373482,90,42.960274344854675,74.01493936975908,4.9113228067784815,2.1174873738207145,6,21,Other,Canada,Q4,1
181,294.5423806391937,12.78295418177248,58,55.43225980836554,44.81286994651595,3.543102002175655,27.940861745916074,2,19,Female,Other,Q3,1
24,137.96596386951782,185.01733723435996,89,32.87459883496066,93.7525986759583,0.3122467783339089,27.22860457444171,3,64,Female,Other,Q1,0
316,1595.3565996471116,195.45634459791862,16,72.04337022257779,73.66567352187904,0.1758035664431934,10.261696339015458,10,47,Female,Other,Q1,1
46,244.78268045691945,52.2337256613312,79,64.37706081012446,45.79245798608979,0.8420397450501499,34.76647032262835,7,40,Male,UK,Q2,0
15,338.5652120247378,49.54014657331083,90,33.281836109167195,56.933520177609395,3.639279340250734,37.05535208148404,4,23,Female,Canada,Q2,0
153,3139.70253006056,153.20683354680463,47,75.48725289085606,69.26134434251007,0.9186946292121395,12.954910269105563,1,35,Other,UK,Q2,1
222,1440.0218979732133,58.14208577757355,44,64.86950425330355,59.219018042921824,2.5574338460441677,17.204988201486827,3,70,Male,USA,Q3,1
206,2088.9930005956794,180.06454624075056,80,63.74453787179021,87.86975838260759,0.4663006009041587,49.52358361736283,7,39,Other,Other,Q4,1
273,8499.164494123215,119.04653586336663,14,55.342770078706806,35.68886622804012,4.6044307891509755,18.713223392536708,7,54,Male,UK,Q3,1
236,4010.995977134032,76.64774837195931,93,1.1389668088552796,29.988574005580492,1.7198030679178378,38.04008358780509,3,21,Female,USA,Q1,1
340,10703.5406991912,168.21181180638982,24,69.65071834768891,21.38388894952643,4.540660282803154,22.636271331497,7,60,Male,UK,Q4,1
228,1236.4068396713847,103.74727307854508,55,37.604179110915645,3.7782968064595135,4.724378209552722,39.6672413930488,2,28,Other,USA,Q1,1
9,12304.07622626198,183.21025360461036,15,94.26097101586556,4.301396438005534,0.030643236568403953,38.4511619391324,5,58,Male,UK,Q2,0
166,1881.087124737007,186.32270497858238,83,81.79847710772053,87.00551931092828,2.32067593599366,33.38780125992678,2,52,Female,UK,Q1,1
319,1412.4193889791827,41.42982890439777,72,58.76944695313122,67.83931464059073,0.12328027853446444,42.73891731477896,4,28,Female,Other,Q3,1
214,9821.108819806672,10.441447165066752,34,25.218198181926944,66.05324154364861,4.543463831514529,46.960924743884256,5,51,Other,UK,Q1,1
117,296.41766234662526,196.94687862705644,2,20.371739327766658,61.464281893488604,2.5920377236728793,28.999166022604193,3,26,Male,UK,Q1,1
344,22820.187761396748,182.1661318642211,27,34.03848376775491,84.92191446941048,0.3747200634924841,11.873445361137286,4,48,Other,Canada,Q1,1
72,718.2731797988439,20.53459478372987,74,47.656794358001854,48.026692566562744,0.5513836413828344,19.93144808220375,5,73,Other,UK,Q4,0
64,176.4148004226893,168.27651014880328,99,29.606551003894708,87.04108285583003,1.9175451224636952,37.91528567566466,2,74,Other,Other,Q1,0
205,2922.670195976158,96.98293718624926,87,51.49294953924828,35.944502618223915,4.701170964364447,32.54417425619348,5,59,Female,UK,Q1,0
209,622.6706546738397,59.20270495474529,72,16.537042551318592,92.67075043390905,3.4645457578404044,8.889916928262437,6,49,Male,Other,Q2,1
72,22895.842844012812,176.96183949861668,92,97.77128128254999,69.86569800812401,4.338094330945662,2.5619770573212355,2,60,Female,Canada,Q2,0
277,572.8642466602857,47.36677415415838,23,10.792455496499386,25.71771360244273,1.8322832316998983,34.14807967710324,5,52,Female,Other,Q3,1
274,1757.545260325816,189.98699988981272,68,93.1944139654372,56.40849216886251,0.2160684977499916,12.553951201467267,5,66,Female,Canada,Q2,1
320,129.23210184557004,49.06808266287481,14,91.35780114026949,53.303056148825554,4.871588186022071,24.98351218645267,7,28,Male,Canada,Q1,0
338,3712.168058813983,126.59980566846127,63,52.5360481819498,13.789882173033396,0.08586495331184774,37.33733862562971,8,34,Female,Canada,Q2,0
95,341.6937562038349,52.38640356050522,93,72.49102718360844,59.12429057506141,4.738258265405445,28.133339032816657,7,68,Female,Canada,Q4,1
166,3102.57296675651,113.6770463440406,65,43.60482979725878,31.478562371695794,1.8433871192457234,4.1651291555898196,4,53,Female,Canada,Q3,0
32,576.7922446707032,139.95527468387684,68,63.00345775424382,5.234876680960243,0.050452025109407606,9.27901183917777,7,19,Male,Other,Q2,0
11,50.886515646132764,46.14330685582614,63,34.05759374211187,94.86561577065649,3.4457861586225413,10.966409201545957,6,41,Male,Canada,Q3,1
301,1335.1315903347431,108.96829871312904,96,30.115901978544535,64.14903690642878,4.9027015201567705,12.893212682242245,7,63,Other,Canada,Q3,1
217,1248.4309172847675,99.1213514341226,97,57.82297861695137,87.6918931870847,4.828128614187962,28.270169597525214,5,78,Female,Canada,Q3,1
289,4111.763785950076,23.497110066634836,90,49.81296741839804,67.60560050132531,0.8046850560120922,25.198288991269674,5,32,Female,Canada,Q4,1
102,11316.316007529718,165.47848535830755,81,57.95363691499811,35.698369214011294,0.9062390303307749,10.158001918210447,5,45,Male,Canada,Q1,1
267,19314.552665430787,73.77965612213993,87,28.6660581287023,51.268807232881144,2.8276945730983005,3.3777421727843535,7,20,Male,USA,Q4,1
214,4008.736246799943,119.17061753485712,64,36.695783181699525,67.57467603471771,3.186524132141622,8.571610223735904,5,46,Female,UK,Q3,1
179,1665.580163218827,107.80900463729554,32,8.38979606289093,96.02523252014376,3.697089568329328,49.21906563093017,2,79,Other,UK,Q2,1
88,128.89519286489573,107.51949586838403,79,5.227637227220572,25.366945912169648,0.9052518023607375,23.427347489573613,4,69,Other,Canada,Q2,0
41,1484.794125330747,30.372254899612614,13,25.345712967301626,87.49770586241176,4.795035433822172,43.36727523510562,7,71,Female,Canada,Q4,0
76,1513.848336456146,90.46158175737322,66,7.424685933054576,92.40778052942694,3.1936962814461896,42.43762333344216,7,75,Other,USA,Q2,0
46,814.0645075898244,95.94968424924834,19,10.37747086347407,67.04155146589565,4.235234594352774,25.575977873143685,6,62,Other,Canada,Q3,0
160,2834.019995784307,149.3921396692452,24,81.29284053939371,93.12666274013378,2.700328576420859,35.33438542302718,3,71,Female,USA,Q3,1
80,5900.890593028251,169.60357806493272,88,3.88736970166893,39.78785874773685,2.071384237949413,9.637600520635614,1,30,Other,UK,Q1,0
310,321.3060527337731,113.54663283900342,11,65.89427939347428,95.30161760404428,4.885914532974979,34.419835246345414,4,67,Male,Other,Q3,1
